"STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,"
"875850,99999, 20170901,   61.9, 8,   53.7, 8, 1016.9, 8, 1013.9, 8,   6.2, 8,   6.5, 8,   8.0, 999.9,   70.5*,  55.0 , 0.00I,999.9, 000000,"
"875850,99999, 20170902,   69.1, 8,   64.9, 8, 1012.8, 8, 1009.8, 8,   6.2, 8,   3.9, 8,   7.0, 999.9,   75.6*,  59.0 , 0.00I,999.9, 000000,"
"875850,99999, 20170903,   63.1, 8,   61.3, 8, 1011.0, 8, 1008.0, 8,   5.9, 8,   4.4, 8,   8.0, 999.9,   77.0 ,  57.2*, 0.08G,999.9, 010010,"
"875850,99999, 20170904,   55.9, 8,   49.9, 8, 1018.0, 8, 1015.0, 8,   6.0, 8,   8.3, 8,  12.0, 999.9,   70.5 ,  50.4 , 0.31G,999.9, 010000,"
"875850,99999, 20170905,   54.2, 8,   40.0, 8, 1026.1, 8, 1023.1, 8,   6.2, 8,   4.2, 8,   8.0, 999.9,   62.2 ,  42.6 , 0.00G,999.9, 000000,"
"875850,99999, 20170906,   57.6, 8,   46.6, 8, 1021.5, 8, 1018.6, 8,   6.2, 8,   5.2, 8,   8.0, 999.9,   63.0 ,  51.4 , 0.00I,999.9, 000000,"
"875850,99999, 20170907,   59.2, 8,   50.9, 8, 1018.1, 8, 1015.1, 8,   6.2, 8,   3.9, 8,   7.0, 999.9,   68.9*,  50.5 , 0.00I,999.9, 000000,"
"875850,99999, 20170908,   58.1, 8,   54.5, 8, 1015.4, 8, 1012.4, 8,   6.1, 8,   4.1, 8,   6.0, 999.9,   70.0 ,  52.5 , 0.00I,999.9, 000000,"
"875850,99999, 20170909,   62.6, 8,   60.6, 8, 1013.2, 8, 1010.2, 8,   5.9, 8,   6.0, 8,  12.0, 999.9,   66.2*,  53.2 , 1.89G,999.9, 010010,"
"875850,99999, 20170910,   63.8, 8,   62.0, 8, 1006.4, 8, 1003.4, 8,   6.0, 8,   5.6, 8,  12.0, 999.9,   67.5 ,  61.7 , 2.32G,999.9, 010010,"
"875850,99999, 20170911,   55.8, 8,   49.8, 8, 1005.9, 8, 1002.9, 8,   6.0, 8,   9.6, 8,  15.0, 999.9,   65.3 ,  48.9 , 0.98G,999.9, 010000,"
"875850,99999, 20170912,   56.2, 8,   43.9, 8, 1023.3, 8, 1020.2, 8,   6.2, 8,   2.7, 8,   6.0, 999.9,   65.7*,  45.1 , 0.00G,999.9, 000000,"
"875850,99999, 20170913,   58.0, 8,   50.4, 8, 1019.8, 8, 1016.8, 8,   6.2, 8,   3.3, 8,   9.9, 999.9,   67.1 ,  49.1 , 0.00I,999.9, 000000,"
"875850,99999, 20170914,   63.1, 8,   54.6, 8, 1013.4, 8, 1010.4, 8,   6.2, 8,   2.7, 8,   5.1, 999.9,   73.4*,  54.9 , 0.00I,999.9, 000000,"
"875850,99999, 20170915,   57.9, 8,   46.5, 8, 1027.0, 8, 1024.0, 8,   6.2, 8,   4.7, 8,   7.0, 999.9,   75.7 ,  51.6 , 0.00I,999.9, 000000,"
"875850,99999, 20170916,   57.7, 8,   46.0, 8, 1030.9, 8, 1027.8, 8,   6.2, 8,   3.4, 8,   6.0, 999.9,   64.0*,  50.2 , 0.00I,999.9, 000000,"
"875850,99999, 20170917,   59.9, 8,   50.8, 8, 1027.4, 8, 1024.4, 8,   6.2, 8,   2.5, 8,   6.0, 999.9,   68.0*,  49.1 , 0.00I,999.9, 000000,"
"875850,99999, 20170918,   63.0, 8,   53.4, 8, 1023.0, 8, 1020.1, 8,   6.2, 8,   4.3, 8,   6.0, 999.9,   70.2*,  55.0 , 0.00I,999.9, 000000,"
"875850,99999, 20170919,   64.5, 8,   56.9, 8, 1018.4, 8, 1015.4, 8,   6.2, 8,   5.0, 8,   8.0, 999.9,   71.8 ,  57.0 , 0.00I,999.9, 000000,"
"875850,99999, 20170920,   69.6, 8,   62.8, 8, 1013.0, 8, 1010.0, 8,   6.2, 8,   6.0, 8,   9.9, 999.9,   78.8*,  62.2 , 0.00I,999.9, 000000,"
"875850,99999, 20170921,   54.5, 8,   50.0, 8, 1021.9, 8, 1018.9, 8,   5.8, 8,   7.2, 8,   9.9, 999.9,   79.9 ,  49.8*, 0.39G,999.9, 010000,"
"875850,99999, 20170922,   54.2, 8,   45.8, 8, 1021.4, 8, 1018.3, 8,   6.2, 8,   3.9, 8,   6.0, 999.9,   66.9*,  45.9 , 0.63G,999.9, 010000,"
"875850,99999, 20170923,   58.1, 8,   47.4, 8, 1023.0, 8, 1020.0, 8,   6.2, 8,   2.1, 8,   8.0, 999.9,   72.7*,  46.2 , 0.00G,999.9, 000000,"
"875850,99999, 20170924,   63.6, 8,   52.7, 8, 1021.3, 8, 1018.3, 8,   6.2, 8,   5.2, 8,   9.9, 999.9,   72.7 ,  55.4 , 0.00I,999.9, 000000,"
"875850,99999, 20170925,   66.5, 8,   57.3, 8, 1019.2, 8, 1016.2, 8,   6.2, 8,   2.8, 8,   7.0, 999.9,   75.6*,  57.6 , 0.00I,999.9, 000000,"
"875850,99999, 20170926,   59.4, 8,   51.7, 8, 1019.8, 8, 1016.8, 8,   6.1, 8,   6.7, 8,  12.0, 999.9,   77.2 ,  50.4*, 0.00H,999.9, 010000,"
"875850,99999, 20170927,   54.0, 8,   48.1, 8, 1021.3, 8, 1018.3, 8,   5.9, 8,   6.1, 8,   8.0, 999.9,   60.6*,  48.0 , 0.79G,999.9, 010000,"
"875850,99999, 20170928,   56.1, 8,   49.4, 8, 1025.5, 8, 1022.5, 8,   6.2, 8,   4.6, 8,   8.0, 999.9,   64.6*,  48.9 , 0.00G,999.9, 000000,"
"875850,99999, 20170929,   59.9, 8,   52.1, 8, 1021.4, 8, 1018.4, 8,   6.2, 8,   4.8, 8,   7.0, 999.9,   65.1 ,  55.6 , 0.00I,999.9, 000000,"
"875850,99999, 20170930,   64.2, 8,   59.6, 8, 1008.9, 8, 1005.9, 8,   6.2, 8,   4.2, 8,   7.0, 999.9,   70.5*,  58.5 , 0.00I,999.9, 000000,"
"875850,99999, 20171001,   61.5, 8,   58.7, 8, 1000.6, 8,  997.7, 8,   5.7, 8,   5.0, 8,   9.9, 999.9,   72.7 ,  54.5 , 1.93G,999.9, 010010,"
"875850,99999, 20171002,   57.9, 8,   51.1, 8, 1003.9, 8, 1000.9, 8,   6.2, 8,   4.7, 8,   8.0, 999.9,   66.6*,  51.1 , 0.24G,999.9, 010010,"
"875850,99999, 20171003,   62.2, 8,   46.7, 8, 1007.7, 8, 1004.6, 8,   6.1, 8,   5.1, 8,  12.0, 999.9,   71.6*,  51.1 , 0.01G,999.9, 010000,"
"875850,99999, 20171004,   68.4, 8,   49.3, 8, 1004.7, 8, 1001.8, 8,   6.2, 8,   9.3, 8,  21.0, 999.9,   79.3*,  54.7 , 0.00G,999.9, 000000,"
"875850,99999, 20171005,   71.5, 8,   54.6, 8, 1001.0, 8,  998.1, 8,   6.2, 8,   6.5, 8,  12.0, 999.9,   80.1 ,  64.0 , 0.00I,999.9, 000000,"
"875850,99999, 20171006,   64.2, 8,   47.9, 8, 1016.0, 8, 1013.1, 8,   6.2, 8,   3.1, 8,   7.0, 999.9,   77.0 ,  54.1 , 0.00I,999.9, 000000,"
"875850,99999, 20171007,   61.2, 8,   46.5, 8, 1024.0, 8, 1021.0, 8,   6.2, 8,   7.1, 8,   9.9, 999.9,   77.2 ,  56.3 , 0.00I,999.9, 000000,"
"875850,99999, 20171008,   63.4, 8,   51.5, 8, 1015.7, 8, 1012.7, 8,   6.1, 8,   7.0, 8,  12.0, 999.9,   69.8*,  56.8 ,99.99 ,999.9, 010010,"
"875850,99999, 20171009,   65.4, 8,   56.2, 8, 1011.0, 8, 1008.0, 8,   6.1, 8,   4.2, 8,   7.0, 999.9,   74.1*,  58.1 , 0.02G,999.9, 010010,"
"875850,99999, 20171010,   61.4, 8,   47.2, 8, 1015.4, 8, 1012.4, 8,   6.2, 8,   2.0, 8,   4.1, 999.9,   74.3 ,  54.5 , 0.00G,999.9, 010000,"
"875850,99999, 20171011,   62.0, 8,   48.5, 8, 1018.3, 8, 1015.4, 8,   6.2, 8,   6.1, 8,   9.9, 999.9,   69.8 ,  54.5 , 0.00G,999.9, 000000,"
"875850,99999, 20171012,   56.2, 8,   49.5, 8, 1021.2, 8, 1018.2, 8,   5.5, 8,   7.6, 8,  13.0, 999.9,   68.0 ,  52.7 , 0.59G,999.9, 010000,"
"875850,99999, 20171013,   56.3, 8,   46.5, 8, 1021.5, 8, 1018.5, 8,   6.2, 8,   5.1, 8,   8.0, 999.9,   64.6*,  51.1 , 0.04G,999.9, 010000,"
"875850,99999, 20171014,   60.3, 8,   45.9, 8, 1020.9, 8, 1017.9, 8,   6.2, 8,   3.0, 8,   7.0, 999.9,   73.8*,  47.3 , 0.00G,999.9, 000000,"
"875850,99999, 20171015,   66.3, 8,   50.7, 8, 1020.4, 8, 1017.5, 8,   6.2, 8,   2.3, 8,   4.1, 999.9,   77.0*,  51.6 , 0.00I,999.9, 000000,"
"875850,99999, 20171016,   70.3, 8,   55.0, 8, 1016.0, 8, 1013.1, 8,   6.2, 8,   5.7, 8,   9.9, 999.9,   80.2*,  63.0 , 0.00I,999.9, 000000,"
"875850,99999, 20171017,   71.4, 8,   63.6, 8, 1011.3, 8, 1008.4, 8,   6.2, 8,   3.2, 8,   8.9, 999.9,   81.5 ,  66.2 , 0.00I,999.9, 000000,"
"875850,99999, 20171018,   68.4, 8,   65.0, 8, 1008.2, 8, 1005.3, 8,   6.0, 8,   4.1, 8,   8.0, 999.9,   77.0 ,  63.7 , 0.00I,999.9, 000000,"
"875850,99999, 20171019,   62.4, 8,   50.6, 8, 1014.5, 8, 1011.6, 8,   6.1, 8,   5.0, 8,  12.0, 999.9,   74.7 ,  53.2 , 0.39G,999.9, 010010,"
"875850,99999, 20171020,   63.9, 8,   52.2, 8, 1014.0, 8, 1011.0, 8,   6.2, 8,   5.0, 8,   8.0, 999.9,   76.6*,  54.9 , 0.00G,999.9, 000000,"
"875850,99999, 20171021,   63.5, 8,   52.3, 8, 1014.3, 8, 1011.4, 8,   6.0, 8,   6.9, 8,  14.0, 999.9,   77.0 ,  56.1 , 0.00G,999.9, 010000,"
"875850,99999, 20171022,   54.8, 8,   44.7, 8, 1023.5, 8, 1020.5, 8,   6.2, 8,   4.9, 8,   8.0, 999.9,   68.7 ,  46.6 , 0.08G,999.9, 010000,"
"875850,99999, 20171023,   59.7, 8,   46.1, 8, 1020.4, 8, 1017.4, 8,   6.2, 8,   5.1, 8,   8.9, 999.9,   69.1*,  52.3 , 0.00G,999.9, 000000,"
"875850,99999, 20171024,   67.3, 8,   51.9, 8, 1016.2, 8, 1013.2, 8,   6.2, 8,   4.1, 8,   8.0, 999.9,   75.2*,  58.8 , 0.00G,999.9, 000000,"
"875850,99999, 20171025,   69.4, 8,   56.2, 8, 1013.5, 8, 1010.5, 8,   6.2, 8,   3.1, 8,   6.0, 999.9,   80.1*,  57.9 , 0.00I,999.9, 000000,"
"875850,99999, 20171026,   71.4, 8,   58.5, 8, 1010.7, 8, 1007.8, 8,   6.2, 8,   4.1, 8,   8.0, 999.9,   81.1 ,  62.2 , 0.00I,999.9, 000000,"
"875850,99999, 20171027,   64.3, 8,   59.5, 8, 1009.3, 8, 1006.4, 8,   6.0, 8,   6.6, 8,   8.9, 999.9,   81.5 ,  59.5 , 0.35G,999.9, 010000,"
"875850,99999, 20171028,   63.1, 8,   55.5, 8, 1010.5, 8, 1007.4, 8,   6.2, 8,   3.5, 8,   5.1, 999.9,   70.5*,  53.4 , 0.03G,999.9, 000000,"
"875850,99999, 20171029,   69.0, 8,   61.5, 8, 1009.6, 8, 1006.7, 8,   6.2, 8,   5.2, 8,   9.9, 999.9,   77.5*,  64.4 , 0.00G,999.9, 000000,"
"875850,99999, 20171030,   66.6, 8,   54.8, 8, 1012.1, 8, 1009.1, 8,   6.1, 8,   3.1, 8,   6.0, 999.9,   79.3 ,  56.1 , 1.10G,999.9, 010000,"
"875850,99999, 20171031,   66.8, 8,   44.9, 8, 1016.5, 8, 1013.5, 8,   6.2, 8,   1.6, 8,   1.9, 999.9,   80.1*,  52.9 , 0.00G,999.9, 000000,"
"875850,99999, 20171101,   69.9, 8,   54.0, 8, 1016.4, 8, 1013.4, 8,   6.2, 8,   3.5, 8,   7.0, 999.9,   80.4 ,  65.7 , 0.00I,999.9, 000000,"
"875850,99999, 20171102,   67.0, 8,   56.3, 8, 1011.0, 8, 1008.0, 8,   6.1, 8,   6.0, 8,  13.0, 999.9,   77.2 ,  59.0*, 0.55A,999.9, 010010,"
"875850,99999, 20171103,   67.6, 8,   58.6, 8, 1008.8, 8, 1005.9, 8,   6.2, 8,   4.0, 8,   8.0, 999.9,   77.7*,  58.5 , 0.00I,999.9, 000000,"
"875850,99999, 20171104,   67.4, 8,   49.8, 8, 1012.8, 8, 1009.9, 8,   6.2, 8,   4.2, 8,   8.9, 999.9,   78.4 ,  56.1 , 0.00I,999.9, 000000,"
"875850,99999, 20171105,   68.9, 8,   53.9, 8, 1017.3, 8, 1014.4, 8,   6.2, 8,   4.1, 8,   9.9, 999.9,   77.2 ,  63.3 , 0.00I,999.9, 000000,"
"875850,99999, 20171106,   70.6, 7,   56.1, 7, 1018.0, 7, 1015.1, 7,   6.2, 7,   3.8, 7,   8.0, 999.9,   77.0 ,  61.9 , 0.00I,999.9, 000000,"
"875850,99999, 20171107,   69.3, 8,   59.5, 8, 1015.5, 8, 1012.6, 8,   6.1, 8,   4.4, 8,   5.1, 999.9,   79.9 ,  66.9 , 0.00B,999.9, 010000,"
"875850,99999, 20171108,   71.7, 8,   62.4, 8, 1010.8, 8, 1007.8, 8,   6.2, 8,   4.8, 8,   8.9, 999.9,   78.8*,  65.5 , 0.00G,999.9, 010000,"
"875850,99999, 20171109,   71.8, 8,   55.0, 8, 1011.1, 8, 1008.1, 8,   6.2, 8,   5.9, 8,   9.9, 999.9,   82.4*,  60.4 , 0.00I,999.9, 000000,"
"875850,99999, 20171110,   73.5, 8,   53.2, 8, 1011.1, 8, 1008.2, 8,   6.2, 8,   3.5, 8,   8.0, 999.9,   85.6*,  62.8 , 0.00I,999.9, 000000,"
"875850,99999, 20171111,   68.3, 8,   48.5, 8, 1012.1, 8, 1009.2, 8,   6.2, 8,   6.1, 8,   9.9, 999.9,   86.4 ,  56.3 , 0.00I,999.9, 000000,"
"875850,99999, 20171112,   68.9, 8,   49.2, 8, 1011.8, 8, 1008.8, 8,   6.2, 8,   2.1, 8,   6.0, 999.9,   79.7*,  53.6 , 0.00I,999.9, 000000,"
"875850,99999, 20171113,   75.9, 7,   54.0, 7, 1012.4, 7, 1009.4, 7,   6.2, 7,   4.2, 7,   8.0, 999.9,   87.4*,  64.8 , 0.00I,999.9, 000000,"
"875850,99999, 20171114,   76.0, 8,   59.0, 8, 1010.4, 8, 1007.5, 8,   6.2, 8,   5.3, 8,   7.0, 999.9,   90.0 ,  66.6 , 0.00I,999.9, 000000,"
"875850,99999, 20171115,   79.5, 8,   60.4, 8, 1002.5, 8,  999.6, 8,   6.1, 8,   4.9, 8,   9.9, 999.9,   92.1*,  73.0 , 0.00I,999.9, 000000,"
"875850,99999, 20171116,   63.0, 8,   50.0, 8, 1012.5, 8, 1009.5, 8,   6.2, 8,   4.8, 8,  12.0, 999.9,   71.6*,  52.5 , 0.08G,999.9, 000010,"
"875850,99999, 20171117,   70.1, 8,   53.2, 8, 1008.5, 8, 1005.5, 8,   6.2, 8,   7.0, 8,   9.9, 999.9,   79.2*,  61.2 , 0.00G,999.9, 000000,"
"875850,99999, 20171118,   60.8, 8,   43.6, 8, 1011.5, 8, 1008.5, 8,   6.2, 8,   7.2, 8,   9.9, 999.9,   81.9 ,  50.0 , 0.00I,999.9, 000000,"
"875850,99999, 20171119,   66.7, 8,   42.2, 8, 1008.0, 8, 1005.0, 8,   6.2, 8,   5.2, 8,   9.9, 999.9,   80.2*,  54.1*, 0.00I,999.9, 000000,"
"875850,99999, 20171120,   58.8, 8,   50.5, 8, 1013.5, 8, 1010.6, 8,   6.0, 8,   5.6, 8,   8.0, 999.9,   82.8 ,  56.5*, 0.00G,999.9, 010000,"
"875850,99999, 20171121,   61.3, 8,   48.6, 8, 1016.3, 8, 1013.4, 8,   6.2, 8,   4.0, 8,   8.0, 999.9,   68.0*,  53.8 , 0.75G,999.9, 000000,"
"875850,99999, 20171122,   67.0, 8,   50.0, 8, 1014.4, 8, 1011.4, 8,   6.2, 8,   7.0, 8,  13.0, 999.9,   78.6*,  56.8 , 0.00G,999.9, 000000,"
"875850,99999, 20171123,   74.3, 8,   52.3, 8, 1005.8, 8, 1002.8, 8,   6.2, 8,   6.6, 8,  13.0, 999.9,   84.6*,  64.4 , 0.00G,999.9, 010000,"
"875850,99999, 20171124,   60.3, 8,   41.4, 8, 1015.8, 8, 1012.8, 8,   6.2, 8,   5.5, 8,  14.0, 999.9,   87.3 ,  50.0 , 0.00G,999.9, 000000,"
"875850,99999, 20171125,   64.6, 8,   46.9, 8, 1017.5, 8, 1014.5, 8,   6.2, 8,   3.4, 8,   7.0, 999.9,   74.5*,  53.4 , 0.00I,999.9, 000000,"
"875850,99999, 20171126,   69.4, 4,   53.8, 4, 1012.2, 4, 1009.2, 4,   6.2, 4,   4.0, 4,   6.0, 999.9,   80.4*,  63.1 , 0.00I,999.9, 000000,"
"875850,99999, 20171127,   70.6, 8,   50.7, 8, 1013.1, 8, 1010.2, 8,   6.2, 8,   5.9, 8,   9.9, 999.9,   84.9 ,  63.3 , 0.00I,999.9, 000000,"
"875850,99999, 20171128,   61.1, 8,   46.5, 8, 1022.0, 8, 1019.0, 8,   6.2, 8,   3.9, 8,   8.0, 999.9,   75.0 ,  52.2 , 0.00I,999.9, 000000,"
"875850,99999, 20171129,   69.6, 8,   57.1, 8, 1016.2, 8, 1013.2, 8,   6.2, 8,   4.5, 8,   8.0, 999.9,   79.5*,  61.5 , 0.00I,999.9, 000000,"
"875850,99999, 20171130,   72.4, 8,   57.5, 8, 1013.1, 8, 1010.1, 8,   6.2, 8,   5.5, 8,   8.0, 999.9,   81.3*,  65.1 , 0.00I,999.9, 000000,"
"875850,99999, 20171201,   72.1, 8,   60.0, 8, 1013.1, 8, 1010.2, 8,   6.2, 8,   5.6, 8,   8.0, 999.9,   83.1 ,  65.8 , 0.00I,999.9, 000000,"
"875850,99999, 20171202,   72.7, 8,   61.9, 8, 1012.9, 8, 1010.0, 8,   6.2, 8,   5.4, 8,   7.0, 999.9,   79.9 ,  67.6 , 0.00I,999.9, 000000,"
"875850,99999, 20171203,   69.9, 8,   64.8, 8, 1012.2, 8, 1009.3, 8,   5.9, 8,   4.3, 8,   9.9, 999.9,   80.6 ,  65.1 , 0.01G,999.9, 010000,"
"875850,99999, 20171204,   67.3, 8,   59.6, 8, 1018.6, 8, 1015.7, 8,   6.2, 8,   5.9, 8,   9.9, 999.9,   77.7 ,  60.8 , 0.63G,999.9, 010000,"
"875850,99999, 20171205,   70.3, 8,   59.5, 8, 1019.1, 8, 1016.2, 8,   6.2, 8,   4.9, 8,   8.0, 999.9,   79.9*,  64.0 , 0.00G,999.9, 000000,"
"875850,99999, 20171206,   75.2, 8,   63.3, 8, 1013.1, 8, 1010.2, 8,   6.2, 8,   6.0, 8,   8.0, 999.9,   83.8*,  68.4 , 0.00I,999.9, 000000,"
"875850,99999, 20171207,   75.4, 8,   65.2, 8, 1009.6, 8, 1006.7, 8,   6.2, 8,   2.7, 8,   6.0, 999.9,   86.2 ,  64.0 , 0.00G,999.9, 000000,"
"875850,99999, 20171208,   77.7, 8,   65.6, 8, 1007.6, 8, 1004.7, 8,   6.2, 8,   4.4, 8,   8.0, 999.9,   91.9*,  69.3 , 0.00G,999.9, 000000,"
"875850,99999, 20171209,   83.9, 8,   61.6, 8, 1006.0, 8, 1003.1, 8,   6.2, 8,   4.1, 8,   8.0, 999.9,   97.9*,  71.6 , 0.00I,999.9, 000000,"
"875850,99999, 20171210,   77.1, 8,   54.3, 8, 1006.4, 8, 1003.5, 8,   6.2, 8,   6.0, 8,   9.9, 999.9,   99.0 ,  61.3 , 0.00I,999.9, 000000,"
"875850,99999, 20171211,   65.7, 8,   49.4, 8, 1015.4, 8, 1012.4, 8,   6.2, 8,   6.2, 8,   9.9, 999.9,   92.1 ,  53.6 , 0.00I,999.9, 000000,"
"875850,99999, 20171212,   72.5, 8,   56.3, 8, 1013.4, 8, 1010.5, 8,   6.2, 8,   6.3, 8,   9.9, 999.9,   84.6*,  63.7 , 0.00I,999.9, 000000,"
"875850,99999, 20171213,   77.2, 8,   61.3, 8, 1010.7, 8, 1007.7, 8,   6.1, 8,   3.6, 8,  11.1, 999.9,   89.2*,  65.3 ,99.99 ,999.9, 010000,"
"875850,99999, 20171214,   76.8, 8,   63.3, 8, 1011.0, 8, 1008.1, 8,   6.2, 8,   4.4, 8,   9.9, 999.9,   93.6*,  64.4 , 0.12G,999.9, 010000,"
"875850,99999, 20171215,   83.0, 8,   58.1, 8, 1009.9, 8, 1007.0, 8,   5.5, 8,   3.4, 8,   8.0, 999.9,   94.1 ,  68.0 , 0.00G,999.9, 000000,"
"875850,99999, 20171216,   82.1, 8,   62.8, 8, 1004.2, 8, 1001.4, 8,   6.1, 8,   5.6, 8,   9.9, 999.9,   94.3 ,  74.3*, 0.01A,999.9, 010010,"
"875850,99999, 20171217,   70.8, 8,   58.2, 8, 1008.0, 8, 1005.1, 8,   5.2, 8,   7.4, 8,  12.0, 999.9,   88.0 ,  61.0 , 1.89G,999.9, 010010,"
"875850,99999, 20171218,   65.6, 8,   49.0, 8, 1022.6, 8, 1019.6, 8,   6.2, 8,   5.4, 8,  11.1, 999.9,   73.8 ,  61.2 , 0.00G,999.9, 000000,"
"875850,99999, 20171219,   65.2, 8,   58.4, 8, 1019.3, 8, 1016.3, 8,   6.0, 8,   6.2, 8,   9.9, 999.9,   71.8 ,  62.1*, 0.01G,999.9, 010000,"
"875850,99999, 20171220,   70.1, 8,   62.6, 8, 1014.0, 8, 1011.1, 8,   6.2, 8,   4.2, 8,   8.0, 999.9,   81.0*,  61.0 , 0.47G,999.9, 000000,"
"875850,99999, 20171221,   78.9, 8,   69.6, 8, 1009.4, 8, 1006.5, 8,   6.2, 8,   5.1, 8,   8.9, 999.9,   88.7*,  70.9 , 0.00G,999.9, 000000,"
"875850,99999, 20171222,   82.2, 8,   70.2, 8, 1007.4, 8, 1004.5, 8,   6.2, 8,   7.1, 8,  15.9, 999.9,   89.6*,  72.5 , 0.02G,999.9, 000010,"
"875850,99999, 20171223,   72.0, 8,   63.3, 8, 1009.3, 8, 1006.4, 8,   6.1, 8,   3.6, 8,   7.0, 999.9,   91.2 ,  66.6 , 0.43G,999.9, 010010,"
"875850,99999, 20171224,   66.4, 8,   48.5, 8, 1016.5, 8, 1013.5, 8,   6.2, 8,   6.2, 8,  14.0, 999.9,   75.7 ,  54.1 , 0.00G,999.9, 000000,"
"875850,99999, 20171225,   76.5, 8,   57.2, 8, 1011.7, 8, 1008.7, 8,   6.2, 8,   4.5, 8,   8.0, 999.9,   90.3*,  64.8 , 0.00I,999.9, 000000,"
"875850,99999, 20171226,   84.0, 8,   62.1, 8, 1009.3, 8, 1006.5, 8,   6.2, 8,   5.8, 8,   8.0, 999.9,   92.5*,  75.2 , 0.00I,999.9, 000000,"
"875850,99999, 20171227,   81.1, 8,   66.2, 8, 1013.2, 8, 1010.3, 8,   6.1, 8,   1.6, 8,   5.1, 999.9,   93.9 ,  72.1 , 0.00G,999.9, 010000,"
"875850,99999, 20171228,   82.4, 8,   63.9, 8, 1012.7, 8, 1009.8, 8,   6.2, 8,   3.7, 8,   6.0, 999.9,   93.7*,  73.6 , 0.00I,999.9, 000000,"
"875850,99999, 20171229,   86.4, 8,   65.4, 8, 1009.4, 8, 1006.6, 8,   6.2, 8,   4.0, 8,   7.0, 999.9,   95.9 ,  75.2 , 0.00I,999.9, 000000,"
"875850,99999, 20171230,   88.1, 8,   66.9, 8, 1005.7, 8, 1002.8, 8,   6.2, 8,   3.1, 8,   6.0, 999.9,   97.2*,  75.7 , 0.00I,999.9, 000000,"
"875850,99999, 20171231,   72.2, 8,   59.7, 8, 1010.0, 8, 1007.1, 8,   6.2, 8,   5.9, 8,   8.0, 999.9,  100.4 ,  63.5 , 0.16G,999.9, 000000,"
